City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Aksarka,RU,2022-10-05 17:44:12,66.5606,67.7975,32.99,91,53,7.65
296,Tiarei,PF,2022-10-05 17:44:13,-17.5333,-149.3333,78.82,72,36,26.69
297,Bubaque,GW,2022-10-05 17:44:13,11.2833,-15.8333,82.67,75,8,9.71
298,Bambous Virieux,MU,2022-10-05 17:44:13,-20.3428,57.7575,71.85,73,40,9.22
299,Muisne,EC,2022-10-05 17:44:14,0.6,-80.0333,79.07,70,74,12.28
300,Huadian,CN,2022-10-05 17:44:14,42.9633,126.7478,32.68,67,5,2.86
301,Chongwe,ZM,2022-10-05 17:44:15,-15.3292,28.682,77.31,22,0,6.8
302,Korem,ET,2022-10-05 17:44:15,12.5058,39.5228,55.78,68,15,2.77
303,Hammerfest,NO,2022-10-05 17:44:16,70.6634,23.6821,46.85,76,75,9.22
304,Hovd,MN,2022-10-05 17:44:16,48.0056,91.6419,36.16,35,6,4.79
305,Seminole,US,2022-10-05 17:44:17,28.7086,-81.2081,82.49,54,0,3.44
306,Honiara,SB,2022-10-05 17:44:18,-9.4333,159.95,76.26,83,99,6.64
307,Peniche,PT,2022-10-05 17:44:18,39.3558,-9.3811,72.09,80,0,14.12
308,Batagay-Alyta,RU,2022-10-05 17:44:19,67.8006,130.4114,15.76,92,100,3.71
309,Kyzyl-Oktyabr,KG,2022-10-05 17:44:19,42.769,75.7313,47.84,62,28,5.53
310,Codrington,AU,2022-10-05 17:44:20,-38.2667,141.9667,54.18,91,100,15.21
311,Lagoa,PT,2022-10-05 17:44:20,39.05,-27.9833,69.03,82,100,23.49
312,Necochea,AR,2022-10-05 17:44:21,-38.5473,-58.7368,62.37,64,100,3.69
313,Cordoba,AR,2022-10-05 17:44:09,-31.4135,-64.1811,61.43,66,20,14.97
314,Khao Yoi,TH,2022-10-05 17:44:22,13.2403,99.8243,75.9,91,100,4.21
315,Puerto Maldonado,PE,2022-10-05 17:44:22,-12.6,-69.1833,95.4,49,40,9.22
316,Atar,MR,2022-10-05 17:44:23,20.5169,-13.0499,102.74,11,9,20.42
317,Sur,OM,2022-10-05 17:44:23,22.5667,59.5289,82.65,59,3,9.82
318,Celestun,MX,2022-10-05 17:44:24,20.8667,-90.4,82.33,57,2,8.84
319,Ust-Koksa,RU,2022-10-05 17:44:24,50.2696,85.6108,35.42,63,92,1.61
320,Shingu,JP,2022-10-05 17:44:25,33.7333,135.9833,64.08,85,99,4.7
321,Sinnamary,GF,2022-10-05 17:44:25,5.3833,-52.95,85.19,63,8,12.95
322,Maridi,SS,2022-10-05 17:45:26,4.9158,29.4742,70.11,88,98,2.44
323,Vila Do Maio,CV,2022-10-05 17:45:27,15.1333,-23.2167,84.99,70,7,4.92
324,Agadez,NE,2022-10-05 17:45:28,19.75,10.25,89.82,15,2,8.81
325,Alekseyevka,RU,2022-10-05 17:45:28,50.6309,38.6903,46.09,87,87,8.03
326,Mago,RU,2022-10-05 17:45:28,53.2514,140.1822,28.87,61,57,6.02
327,Mount Isa,AU,2022-10-05 17:45:29,-20.7333,139.5,67.77,100,45,0.0
328,Ilabaya,PE,2022-10-05 17:45:29,-17.4208,-70.5133,74.12,25,24,11.03
329,Tual,ID,2022-10-05 17:45:30,-5.6667,132.75,82.53,76,100,8.05
330,Qaqortoq,GL,2022-10-05 17:44:17,60.7167,-46.0333,37.47,90,100,10.98
331,Doha,QA,2022-10-05 17:40:30,25.2867,51.5333,93.18,43,0,9.22
332,Boyany,UA,2022-10-05 17:45:31,48.2708,26.1262,57.34,51,100,4.52
333,Nador,MA,2022-10-05 17:45:31,35.174,-2.9287,75.27,83,40,4.61
334,Lapithos,CY,2022-10-05 17:45:32,35.3375,33.1792,73.69,71,49,8.12
335,Upernavik,GL,2022-10-05 17:43:24,72.7868,-56.1549,19.98,77,89,4.74
336,Husavik,IS,2022-10-05 17:45:32,66.0449,-17.3389,36.77,98,100,30.47
337,Fare,PF,2022-10-05 17:45:33,-16.7,-151.0167,77.43,74,36,26.62
338,Nampa,US,2022-10-05 17:45:33,43.5407,-116.5635,72.79,36,25,6.91
339,Souillac,MU,2022-10-05 17:45:33,-20.5167,57.5167,71.98,73,40,9.22
340,Kitimat,CA,2022-10-05 17:45:19,54.0524,-128.6534,53.98,97,100,2.15
341,Conceicao Do Araguaia,BR,2022-10-05 17:45:34,-8.2578,-49.2647,105.78,14,11,6.78
342,Rodrigues Alves,BR,2022-10-05 17:45:34,-7.738,-72.6509,95.2,45,50,2.44
343,Kahului,US,2022-10-05 17:41:09,20.8947,-156.47,78.84,79,40,9.22
344,Umea,SE,2022-10-05 17:45:35,63.8284,20.2597,49.93,100,75,5.75
345,Mendi,PG,2022-10-05 17:45:36,-6.1761,143.6513,55.15,98,100,3.13
346,Redlands,US,2022-10-05 17:45:37,34.0556,-117.1825,94.06,45,0,0.0
347,Novikovo,RU,2022-10-05 17:45:37,51.1537,37.8879,45.34,91,68,9.06
348,Massillon,US,2022-10-05 17:44:39,40.7967,-81.5215,72.55,51,0,6.91
349,Katsuura,JP,2022-10-05 17:45:38,35.1333,140.3,63.75,88,100,22.39
350,Tezu,IN,2022-10-05 17:45:38,27.9167,96.1667,73.2,97,100,2.3
351,Jutai,BR,2022-10-05 17:45:39,-5.1833,-68.9,98.2,33,51,3.42
352,Gold Coast,AU,2022-10-05 17:45:39,-28.0,153.4333,62.24,91,100,4.61
353,Ukiah,US,2022-10-05 17:45:40,39.1502,-123.2078,80.44,50,0,2.35
354,Yermakovskoye,RU,2022-10-05 17:45:40,53.2831,92.4003,36.27,97,100,12.33
355,Dawlatabad,AF,2022-10-05 17:45:40,36.4141,64.9053,62.13,14,0,5.59
356,Hirara,JP,2022-10-05 17:45:41,24.8,125.2833,80.73,79,12,16.42
357,Qarqin,AF,2022-10-05 17:45:41,37.4185,66.0436,65.82,12,0,9.91
358,Constitucion,CL,2022-10-05 17:45:42,-35.3333,-72.4167,58.39,68,3,12.95
359,Atambua,ID,2022-10-05 17:45:43,-9.1061,124.8925,74.34,87,89,3.31
360,Nouadhibou,MR,2022-10-05 17:45:43,20.931,-17.0347,94.98,31,86,12.66
361,Tiksi,RU,2022-10-05 17:45:44,71.6872,128.8694,25.81,75,99,23.24
362,The Pas,CA,2022-10-05 17:45:44,53.8251,-101.2541,39.22,70,100,12.66
363,Watertown,US,2022-10-05 17:45:44,42.3709,-71.1828,59.02,94,100,13.8
364,Rioja,AR,2022-10-05 17:45:45,-29.4111,-66.8507,63.72,57,95,18.16
365,Taywarah,AF,2022-10-05 17:45:45,33.35,64.4167,45.34,21,0,8.21
366,Abu Kamal,SY,2022-10-05 17:50:46,34.4506,40.9171,88.86,19,1,10.09
367,Chifeng,CN,2022-10-05 17:50:46,42.2683,118.9636,36.57,28,93,1.95
368,Lorengau,PG,2022-10-05 17:50:47,-2.0226,147.2712,81.32,78,74,10.31
369,Vila Velha,BR,2022-10-05 17:46:09,-20.3297,-40.2925,76.95,79,75,11.5
370,Colac,AU,2022-10-05 17:50:47,-38.3333,143.5833,53.83,98,100,11.54
371,Geraldton,AU,2022-10-05 17:50:48,-28.7667,114.6,54.01,87,75,6.91
372,Roma,US,2022-10-05 17:50:03,43.2128,-75.4557,68.72,47,24,3.0
373,Yanam,IN,2022-10-05 17:50:48,16.7333,82.2167,77.61,95,100,4.16
374,Koungheul,SN,2022-10-05 17:50:49,13.9833,-14.8,90.18,61,40,8.61
375,Shiyan,CN,2022-10-05 17:50:49,32.6475,110.7781,44.49,96,100,2.33
376,Teknaf,BD,2022-10-05 17:50:50,20.8624,92.3058,78.96,86,48,3.04
377,Aquiraz,BR,2022-10-05 17:50:50,-3.9014,-38.3911,86.09,63,8,15.61
378,Tessalit,ML,2022-10-05 17:50:51,20.1986,1.0114,98.19,12,37,5.73
379,Tautira,PF,2022-10-05 17:50:51,-17.7333,-149.15,76.46,72,37,24.29
380,Ginir,ET,2022-10-05 17:50:51,7.1333,40.7,58.6,83,69,3.87
381,Delta Del Tigre,UY,2022-10-05 17:50:52,-34.7633,-56.3853,70.21,56,20,13.8
382,Ekhabi,RU,2022-10-05 17:50:52,53.5102,142.9671,32.94,70,72,19.1
383,Taldan,RU,2022-10-05 17:50:53,53.6667,124.8,25.2,66,67,3.78
384,Namtsy,RU,2022-10-05 17:50:53,62.7161,129.6658,23.16,87,38,9.17
385,Kirakira,SB,2022-10-05 17:50:54,-10.4544,161.9205,80.04,79,78,6.26
386,Sumbe,AO,2022-10-05 17:50:54,-11.2061,13.8437,75.34,79,67,6.64
387,Nanchong,CN,2022-10-05 17:50:55,30.7951,106.0847,58.1,95,100,9.26
388,Saint-Augustin,CA,2022-10-05 17:50:56,51.226,-58.6502,62.47,42,23,9.73
389,Linxia,CN,2022-10-05 17:50:56,35.6003,103.2064,45.36,86,100,3.74
390,Rocha,UY,2022-10-05 17:47:27,-34.4833,-54.3333,69.67,52,17,14.36
391,Starotimoshkino,RU,2022-10-05 17:50:57,53.7191,47.5312,49.98,82,99,6.51
392,Kavieng,PG,2022-10-05 17:50:58,-2.5744,150.7967,82.13,78,87,14.12
393,Paciran,ID,2022-10-05 17:50:58,-6.8767,112.3761,77.65,84,99,9.13
394,Shelburne,CA,2022-10-05 17:50:59,44.0787,-80.2041,75.76,41,24,5.7
395,La Palma,US,2022-10-05 17:51:00,33.8464,-118.0467,83.77,76,75,4.61
396,Mkushi,ZM,2022-10-05 17:51:00,-13.6202,29.3939,71.83,17,60,5.41
397,Lazaro Cardenas,MX,2022-10-05 17:51:01,17.9583,-102.2,85.08,68,13,2.91
398,Dingli,MT,2022-10-05 17:51:01,35.8614,14.3822,70.81,64,20,5.75
399,Pacific Grove,US,2022-10-05 17:47:28,36.6177,-121.9166,68.81,100,100,0.0
400,Point Pedro,LK,2022-10-05 17:51:02,9.8167,80.2333,80.19,81,100,11.27
401,Yarada,IN,2022-10-05 17:51:02,17.65,83.2667,77.32,100,75,2.3
402,Nanchang,CN,2022-10-05 17:51:03,28.6833,115.8833,59.5,77,100,10.13
403,Ponta Delgada,PT,2022-10-05 17:51:04,37.7333,-25.6667,73.51,88,75,5.75
404,Saint-Francois,FR,2022-10-05 17:51:04,46.4154,3.9054,65.64,63,0,1.14
405,Varkaus,FI,2022-10-05 17:51:04,62.3153,27.873,46.31,95,100,9.8
406,Walajapet,IN,2022-10-05 17:51:05,12.9333,79.3833,77.25,82,100,3.09
407,Pandamatenga,BW,2022-10-05 17:51:06,-18.5278,25.627,80.69,22,0,5.21
408,Labuhan,ID,2022-10-05 17:51:06,-6.8844,112.2051,77.68,83,100,10.49
409,Bucine,IT,2022-10-05 17:51:07,43.4764,11.6148,70.43,69,17,3.87
410,Isla Vista,US,2022-10-05 17:51:07,34.4133,-119.861,83.34,87,75,5.75
411,Arman,RU,2022-10-05 17:52:08,59.7,150.1667,21.02,71,97,5.59
412,Griffith,US,2022-10-05 17:52:08,41.5284,-87.4237,76.26,33,0,3.44
413,Caraballeda,VE,2022-10-05 17:52:09,10.6112,-66.8522,89.67,62,40,4.61
414,Erdenet,MN,2022-10-05 17:52:09,49.0333,104.0833,26.85,50,0,3.09
415,Soyo,AO,2022-10-05 17:52:09,-6.1349,12.3689,76.06,85,98,9.15
416,Severo-Kurilsk,RU,2022-10-05 17:52:10,50.6789,156.125,42.67,63,72,18.9
417,Shimoda,JP,2022-10-05 17:52:11,34.6667,138.95,59.11,93,100,20.65
418,Nguru,NG,2022-10-05 17:52:11,12.8791,10.4526,90.68,34,100,8.7
419,Pietersburg,ZA,2022-10-05 17:52:12,-23.9045,29.4688,74.25,41,0,9.22
420,Igarka,RU,2022-10-05 17:52:12,67.4667,86.5833,29.07,93,97,9.15
421,Tazovskiy,RU,2022-10-05 17:52:13,67.4667,78.7,34.14,78,100,6.15
422,Ust-Ilimsk,RU,2022-10-05 17:52:13,58.0006,102.6619,28.09,82,54,4.52
423,Grindavik,IS,2022-10-05 17:52:14,63.8424,-22.4338,46.35,76,75,14.97
424,Santa Isabel,BR,2022-10-05 17:52:14,-23.3156,-46.2214,81.7,54,66,8.01
425,Paita,PE,2022-10-05 17:52:15,-5.0892,-81.1144,71.35,65,33,16.89
426,Santa Isabel Do Rio Negro,BR,2022-10-05 17:52:15,-0.4139,-65.0192,99.28,33,35,3.18
427,Ulaangom,MN,2022-10-05 17:52:16,49.9811,92.0667,36.52,51,100,1.86
428,Bardiyah,LY,2022-10-05 17:52:18,31.7561,25.0865,73.24,57,1,10.96
429,Havelock,US,2022-10-05 17:48:04,34.8791,-76.9013,71.94,58,0,12.66
430,Fort Nelson,CA,2022-10-05 17:52:18,58.8053,-122.7002,36.99,87,100,4.61
431,Askiz,RU,2022-10-05 17:52:19,53.1319,90.5264,38.55,76,100,11.21
432,Kronach,DE,2022-10-05 17:52:20,50.2396,11.3331,60.35,91,78,4.54
433,Las Palmas,ES,2022-10-05 17:52:20,28.4204,-14.0131,72.39,78,0,10.36
434,El Salto,MX,2022-10-05 17:48:38,20.3333,-104.5,75.43,56,52,2.01
435,Strezhevoy,RU,2022-10-05 17:52:21,60.7333,77.5889,37.98,74,99,5.5
436,Keansburg,US,2022-10-05 17:52:21,40.4418,-74.1299,62.06,86,100,8.01
437,Galbshtadt,RU,2022-10-05 17:52:22,53.2264,78.9845,46.85,77,84,7.0
438,Genhe,CN,2022-10-05 17:52:22,50.7833,121.5167,19.85,63,9,2.55
439,Shaoguan,CN,2022-10-05 17:52:23,24.8,113.5833,75.83,78,85,3.2
440,Mosquera,CO,2022-10-05 17:52:23,4.7059,-74.2302,62.69,67,75,20.71
441,Poli,TZ,2022-10-05 17:52:24,-3.3333,36.8,65.1,63,73,8.84
442,Guerrero Negro,MX,2022-10-05 17:52:24,27.9769,-114.0611,74.43,66,51,7.63
443,Boundiali,CI,2022-10-05 17:52:25,9.5217,-6.4869,76.12,87,62,4.97
444,Bria,CF,2022-10-05 17:52:25,6.5423,21.9863,71.92,93,72,2.68
445,Naze,JP,2022-10-05 17:52:26,28.3667,129.4833,74.32,77,63,9.15
446,Belyy Yar,RU,2022-10-05 17:52:26,53.6039,91.3903,39.09,87,40,8.95
447,Diamantino,BR,2022-10-05 17:52:27,-14.4086,-56.4461,96.67,31,61,9.22
448,Laguna,US,2022-10-05 17:52:27,38.421,-121.4238,86.09,57,0,3.44
449,Umm Lajj,SA,2022-10-05 17:52:28,25.0213,37.2685,87.53,47,0,8.75
450,Cobourg,DE,2022-10-05 17:51:48,50.2667,10.9667,59.79,76,100,4.23
451,Lasa,IT,2022-10-05 17:47:36,46.6166,10.7002,59.88,83,52,2.51
452,Davidson,US,2022-10-05 17:52:29,36.1501,-86.7833,79.11,28,40,1.99
453,Kaeo,NZ,2022-10-05 17:52:29,-35.1,173.7833,48.33,91,94,10.27
454,Cap Malheureux,MU,2022-10-05 17:52:30,-19.9842,57.6142,71.47,67,2,5.99
455,Amapa,BR,2022-10-05 17:52:31,1.0,-52.0,98.31,28,50,4.74
456,Scarborough,GB,2022-10-05 17:52:31,54.2797,-0.4044,53.17,86,100,8.01
457,Ossora,RU,2022-10-05 17:52:32,59.2353,163.0719,37.0,70,46,22.1
458,Mwanza,TZ,2022-10-05 17:52:32,-2.5167,32.9,73.85,66,50,5.48
459,Zhanakorgan,KZ,2022-10-05 17:52:32,43.9098,67.2495,56.73,21,0,14.47
460,Aldan,RU,2022-10-05 17:50:04,58.6031,125.3894,23.45,96,100,11.83
461,Batagay,RU,2022-10-05 17:53:33,67.6333,134.6333,15.33,96,95,1.3
462,Kieta,PG,2022-10-05 17:53:33,-6.2167,155.6333,77.81,86,95,5.82
463,Terre-De-Bas,GP,2022-10-05 17:53:34,15.8501,-61.6442,87.31,76,29,21.32
464,Santa Cruz De Tenerife,ES,2022-10-05 17:53:34,28.4682,-16.2546,83.8,38,20,3.44
465,Xuddur,SO,2022-10-05 17:53:35,4.1213,43.8894,76.55,69,84,15.99
466,Dawson Creek,CA,2022-10-05 17:53:35,55.7666,-120.2362,42.44,93,40,5.75
467,Horodnya,UA,2022-10-05 17:53:35,51.8909,31.5974,48.16,91,100,7.78
468,Cao Bang,VN,2022-10-05 17:53:36,22.6667,106.25,72.9,92,14,1.61
469,Sault Sainte Marie,CA,2022-10-05 17:51:20,46.5168,-84.3333,67.82,73,0,6.91
470,Asfi,MA,2022-10-05 17:52:42,32.2994,-9.2372,72.01,73,100,17.69
471,Angoche,MZ,2022-10-05 17:53:36,-16.2325,39.9086,76.23,80,0,10.63
472,Vanimo,PG,2022-10-05 17:53:37,-2.6741,141.3028,78.12,90,100,6.33
473,Zaysan,KZ,2022-10-05 17:53:37,47.4667,84.8667,42.96,25,6,6.73
474,Guaraniacu,BR,2022-10-05 17:53:38,-25.1008,-52.8781,72.7,79,67,4.09
475,La Macarena,CO,2022-10-05 17:53:38,2.1837,-73.7849,92.08,45,48,4.23
476,Nchelenge,ZM,2022-10-05 17:53:38,-9.3451,28.734,78.64,42,13,2.89
477,Palmer,US,2022-10-05 17:53:39,42.1584,-72.3287,60.4,86,100,13.8
478,San Cristobal,VE,2022-10-05 17:53:40,7.7669,-72.225,78.98,75,72,0.76
479,Takoradi,GH,2022-10-05 17:53:40,4.8845,-1.7554,77.16,88,35,9.42
480,Mamit,IN,2022-10-05 17:53:40,23.9333,92.4833,66.96,100,93,2.48
481,Mount Gambier,AU,2022-10-05 17:53:41,-37.8333,140.7667,57.11,94,100,11.5
482,Placido De Castro,BR,2022-10-05 17:53:41,-10.3353,-67.1856,92.23,43,77,3.65
483,Oranjemund,NA,2022-10-05 17:53:42,-28.55,16.4333,57.11,82,100,14.12
484,Kamloops,CA,2022-10-05 17:51:31,50.6665,-120.3192,59.99,63,0,4.61
485,Contai,IN,2022-10-05 17:53:42,21.7786,87.7536,79.56,88,18,8.66
486,Santa Cruz Del Sur,CU,2022-10-05 17:53:43,20.7147,-77.9956,85.39,67,30,5.77
487,Linkoping,SE,2022-10-05 17:53:43,58.4109,15.6216,60.78,79,100,17.27
488,Monroe,US,2022-10-05 17:51:17,43.1501,-77.6831,73.45,61,3,3.0
489,Chupa,RU,2022-10-05 17:53:44,66.27,33.0549,45.68,94,80,4.52
490,Komsomolskiy,UZ,2022-10-05 17:53:44,40.4272,71.7189,57.92,35,100,4.61
491,Ketchikan,US,2022-10-05 17:53:44,55.3422,-131.6461,56.3,96,98,4.41
492,Darnah,LY,2022-10-05 17:53:45,32.767,22.6367,73.31,63,0,9.04
493,Alencon,FR,2022-10-05 17:53:45,48.4333,0.0833,58.5,90,51,11.92
494,Maputo,MZ,2022-10-05 17:53:46,-25.9653,32.5892,74.88,83,20,13.0
495,Korla,CN,2022-10-05 17:53:46,41.7597,86.1469,57.04,30,0,8.41
496,Matamoros,MX,2022-10-05 17:49:34,25.5333,-103.25,75.69,48,93,7.16
497,Balikpapan,ID,2022-10-05 17:53:47,-1.2675,116.8289,74.68,93,90,2.71
498,Canico,PT,2022-10-05 17:53:47,32.6333,-16.85,75.0,79,40,5.75
499,Leku,ET,2022-10-05 17:53:47,6.8667,38.45,59.88,87,79,5.08
500,Moron,AR,2022-10-05 17:53:48,-34.6534,-58.6198,73.0,46,100,6.67
501,Emba,KZ,2022-10-05 17:53:48,48.8264,58.1442,52.3,16,99,10.0
502,Yerbogachen,RU,2022-10-05 17:53:49,61.2767,108.0108,27.45,84,81,4.83
503,Nome,US,2022-10-05 17:53:49,64.5011,-165.4064,34.05,80,78,0.43
504,Yushala,RU,2022-10-05 17:53:50,57.0761,64.2601,46.76,50,100,5.39
505,Kudahuvadhoo,MV,2022-10-05 17:52:44,2.6708,72.8944,81.14,78,100,17.25
506,Nishihara,JP,2022-10-05 17:53:50,26.1842,127.7558,78.08,83,75,16.11
507,Loyga,RU,2022-10-05 17:54:51,61.0784,44.6075,44.92,97,100,3.71
508,Oktyabrskiy,RU,2022-10-05 17:54:52,54.4815,53.471,47.82,67,100,12.5
509,Cururupu,BR,2022-10-05 17:54:52,-1.8283,-44.8683,86.5,58,46,7.25
510,Margate,GB,2022-10-05 17:52:36,51.3813,1.3862,61.3,71,92,4.0
511,Manono,CD,2022-10-05 17:54:53,-7.3,27.4167,81.91,46,62,3.09
512,Yebaishou,CN,2022-10-05 17:54:53,41.3975,119.6408,41.7,23,78,4.05
513,Raga,SS,2022-10-05 17:54:53,8.4596,25.678,70.47,92,77,2.21
514,Sechura,PE,2022-10-05 17:54:54,-5.5569,-80.8222,77.47,51,47,12.88
515,Tura,IN,2022-10-05 17:54:54,25.5198,90.2201,72.64,96,97,2.77
516,Boguchany,RU,2022-10-05 17:52:41,58.3814,97.4531,33.64,98,100,6.15
517,Makarska,HR,2022-10-05 17:54:55,43.2969,17.0178,60.4,62,99,2.66
518,Sydney Mines,CA,2022-10-05 17:54:55,46.2367,-60.2177,69.13,63,20,7.0
519,Ihlow,DE,2022-10-05 17:54:56,51.8833,13.3333,64.22,59,40,10.36
520,Shakawe,BW,2022-10-05 17:54:56,-18.3667,21.85,80.28,13,1,6.73
521,Thunder Bay,CA,2022-10-05 17:54:56,48.4001,-89.3168,62.51,94,75,8.05
522,Awjilah,LY,2022-10-05 17:54:57,29.1081,21.2869,80.4,36,8,9.69
523,Havoysund,NO,2022-10-05 17:54:57,70.9963,24.6622,46.63,89,100,17.58
524,Adrar,MR,2022-10-05 17:54:57,20.5022,-10.0711,100.83,10,5,11.05
525,Peterhead,GB,2022-10-05 17:54:58,57.5058,-1.7981,52.2,69,98,12.3
526,Vostok,RU,2022-10-05 17:54:58,46.4856,135.8833,28.63,71,90,6.89
527,Esna,EG,2022-10-05 17:54:58,25.2934,32.554,91.42,21,4,14.63
528,Mayumba,GA,2022-10-05 17:54:59,-3.432,10.6554,76.57,87,87,8.81
529,Cherskiy,RU,2022-10-05 17:54:59,68.75,161.3,22.01,79,100,7.38
530,Pocatello,US,2022-10-05 17:52:16,42.8713,-112.4455,70.18,38,0,5.99
531,Mbeya,TZ,2022-10-05 17:55:00,-8.9,33.45,63.25,44,30,6.51
532,Sistranda,NO,2022-10-05 17:52:31,63.7256,8.834,51.76,84,100,34.45
533,Koforidua,GH,2022-10-05 17:55:01,6.0941,-0.2591,76.84,87,59,3.98
534,Kendari,ID,2022-10-05 17:55:02,-3.945,122.4989,75.92,91,100,0.92
535,Havre-Saint-Pierre,CA,2022-10-05 17:55:03,50.2334,-63.5986,53.96,76,75,3.44
536,Bluefield,US,2022-10-05 17:55:03,37.2698,-81.2223,65.39,48,0,5.01
537,Biak,ID,2022-10-05 17:55:04,-0.9131,122.8766,75.96,86,88,0.98
538,Lima,PE,2022-10-05 17:54:40,-12.0432,-77.0282,59.25,77,100,8.05
539,Tignere,CM,2022-10-05 17:55:05,7.3667,12.65,67.62,87,78,1.48
540,Magadi,IN,2022-10-05 17:55:05,12.9667,77.2333,73.56,87,100,5.01
541,Petropavlovka,RU,2022-10-05 17:55:06,50.6114,105.3196,29.66,60,3,2.86
542,Cochrane,CA,2022-10-05 17:51:38,51.1834,-114.4687,58.64,47,0,6.91
543,Meadow Lake,US,2022-10-05 17:55:07,34.8014,-106.5436,58.6,93,96,2.46
544,Camana,PE,2022-10-05 17:55:08,-16.6228,-72.7111,63.55,71,53,11.79
545,Bajitpur,BD,2022-10-05 17:55:09,24.2167,90.95,75.78,95,77,2.66
546,Aneho,TG,2022-10-05 17:55:09,6.2333,1.6,82.6,84,97,11.45
547,Mbuguni,TZ,2022-10-05 17:55:10,-3.5667,36.95,74.75,53,50,14.74
548,Waipawa,NZ,2022-10-05 17:55:10,-41.4122,175.5153,35.91,80,100,17.98
549,Dolinsk,RU,2022-10-05 17:55:11,47.35,142.8,37.22,82,87,8.14
550,Albolote,ES,2022-10-05 17:55:11,37.2309,-3.6551,75.99,51,20,8.05
551,Klyuchi,RU,2022-10-05 17:55:12,52.2667,79.1667,46.18,66,84,7.7
552,Beringovskiy,RU,2022-10-05 17:56:12,63.05,179.3167,44.22,90,100,28.81
553,Koungou,YT,2022-10-05 17:56:13,-12.7336,45.2042,74.91,83,0,2.3
554,Boende,CD,2022-10-05 17:56:13,-0.2167,20.8667,70.02,98,95,3.0
555,Astoria,US,2022-10-05 17:56:14,46.1879,-123.8313,58.86,94,66,3.0
556,Guanare,VE,2022-10-05 17:56:14,9.0418,-69.7421,90.66,54,98,4.09
557,Ranau,MY,2022-10-05 17:56:15,5.9538,116.6641,68.27,95,43,0.65
558,Okha,RU,2022-10-05 17:56:15,53.5739,142.9478,34.02,70,81,20.87
559,Ostrovnoy,RU,2022-10-05 17:56:15,68.0531,39.5131,47.14,89,97,13.96
560,Zabol,AF,2022-10-05 17:56:16,32.25,67.25,63.09,14,0,10.31
561,Baker City,US,2022-10-05 17:56:16,44.7749,-117.8344,67.19,26,52,3.85
562,Northam,GB,2022-10-05 17:56:17,51.0333,-4.2167,57.25,72,19,25.14
563,Sendhwa,IN,2022-10-05 17:56:17,21.6833,75.1,78.8,60,99,4.0
564,Kamenka,RU,2022-10-05 17:56:18,51.3223,42.7678,50.02,71,66,8.88
565,Puqi,CN,2022-10-05 17:56:18,29.7167,113.8833,52.59,94,100,6.53
566,Bayonet Point,US,2022-10-05 17:56:19,28.3267,-82.6834,84.15,59,1,4.0
567,Henties Bay,NA,2022-10-05 17:56:19,-22.116,14.2845,55.36,91,23,10.36
568,Venado Tuerto,AR,2022-10-05 17:56:20,-33.7456,-61.9688,61.77,37,100,7.16
569,Campos Gerais,BR,2022-10-05 17:56:20,-21.235,-45.7586,87.15,29,1,5.7
570,Ahipara,NZ,2022-10-05 17:51:21,-35.1667,173.1667,53.17,71,100,18.39
571,Moroto,UG,2022-10-05 17:56:21,2.5345,34.6666,72.73,54,82,3.51
572,Cockburn Town,TC,2022-10-05 17:56:22,21.4612,-71.1419,83.61,66,40,2.59
573,San Patricio,US,2022-10-05 17:56:22,28.017,-97.5169,86.16,39,6,7.05
574,Sorland,NO,2022-10-05 17:56:23,67.667,12.6934,50.74,71,89,21.77
575,Okmulgee,US,2022-10-05 17:55:19,35.6234,-95.9605,85.84,30,0,6.91
576,Aswan,EG,2022-10-05 17:56:24,24.0934,32.907,101.5,17,0,5.75
577,Nantucket,US,2022-10-05 17:56:24,41.2835,-70.0995,63.0,96,100,10.25
578,Sabha,LY,2022-10-05 17:56:25,27.0377,14.4283,77.45,31,0,9.95
579,Preobrazheniye,RU,2022-10-05 17:56:25,42.9019,133.9064,40.41,50,16,6.55
580,Santa Cruz,BO,2022-10-05 17:56:26,-17.8,-63.1667,89.65,51,40,27.63
581,Tabas,IR,2022-10-05 17:56:26,33.5959,56.9244,80.76,14,0,6.46
582,Biograd Na Moru,HR,2022-10-05 17:54:19,43.9433,15.4519,66.76,70,94,3.4
583,Nosy Varika,MG,2022-10-05 17:56:27,-20.5833,48.5333,68.86,90,1,7.34
584,Kurmanayevka,RU,2022-10-05 17:56:28,52.5093,52.0675,55.71,32,100,3.8
585,Ust-Nera,RU,2022-10-05 17:56:28,64.5667,143.2,8.06,97,100,3.36
586,Chingola,ZM,2022-10-05 17:56:29,-12.529,27.8838,72.59,16,12,5.46
587,Papara,BR,2022-10-05 17:56:29,-3.9839,-38.7273,84.6,41,11,14.67
588,Muravlenko,RU,2022-10-05 17:56:30,63.7898,74.523,32.4,84,45,3.56
589,Katherine,AU,2022-10-05 17:56:30,-14.4667,132.2667,82.72,61,75,0.0
590,Yelizovo,RU,2022-10-05 17:56:31,53.1873,158.3805,35.74,86,40,4.47
591,Medford,US,2022-10-05 17:54:32,42.3265,-122.8756,69.6,57,0,1.99
592,Kanniyakumari,IN,2022-10-05 17:56:31,8.0833,77.5667,78.6,85,100,16.28
593,Easley,US,2022-10-05 17:55:23,34.8298,-82.6015,75.74,36,0,1.01
